"","date","entryDate","year1","Title","Abstract","StoreId","filename1","filename"
"1800",1950-05-30,"May 30, 1950",1950,"Small Business Offered a Bureau's Death Kiss","Despite the fact that the figures of the Department of Commerce show that small businesses have done as well as big ones over the last 20 years, there is still intense political solicitude for them. The RFC, which by every con-...",166062037,"166062037_1","166062037_1.pdf"
"1801",1950-02-14,"Feb 14, 1950",1950,"Meanwhile, Churchill Has Stolen the Show","Winston Churchill has returned to the political wars, fit and full of flight. He bears every evidence of well-being.",166061109,"166061109_1","166061109_1.pdf"
"1802",1950-04-26,"Apr 26, 1950",1950,"Deficit Tops the Estimates; 'A Direct Plan for inflation'","The twin welfare administrations, Our Truman Fair Deal and the British fair shares outfit, now present the high cost of their experiments.",166060284,"166060284_1","166060284_1.pdf"
"1803",1950-03-13,"Mar 13, 1950",1950,"What It Costs Britons to Get What They Get","In a previous column it was noted that the cost of free medical and dental care in Britain has been mounting at a rate which may well become an excessive burden on the taxpayer. But the health service is only one of...",166059969,"166059969_1","166059969_1.pdf"
"1804",1950-04-11,"Apr 11, 1950",1950,"Taft Is Helped by Weakness of Opposition","Four days in Cincinnati and Cleveland brought out several facts about the crucial Taft candidacy for re-election to the Senate this fall.",166058966,"166058966_1","166058966_1.pdf"
"1805",1950-04-18,"Apr 18, 1950",1950,"Unemployment Is Partly Due to Industrial Pension Plans","Philip Murray recently reported the figure of unemployment in February at 4,684,000. The Census Bureau has since reported an employment increase of 600,000. Murray stated that the """"danger point"""" is 5,000,000.",166058935,"166058935_1","166058935_1.pdf"
"1806",1950-01-13,"Jan 13, 1950",1950,"It's Time to Freeze RFC; Private Credit Is Better","For many reasons the RFC is in an unhappy spot. It is al most certain that it will be investigated by the Senate next year. Some of the recipients of its loans have, been receiving very unpleasant publicity. Even President Truman is said...",166058503,"166058503_1","166058503_1.pdf"
"1807",1950-04-12,"Apr 12, 1950",1950,"National Poll Shows Farmers Opposed to Brannan Plan","DALLAS--The major political question in farm areas this year will be whether the farmers of the nation favor the Brannan plan, which President Truman has so ardently sponsored. Many and varied opinions have been offered.",166056509,"166056509_1","166056509_1.pdf"
"1808",1950-05-14,"May 14, 1950",1950,"Just Look Who's Running Against Bob Taft in Ohio!","In many former years of residence in Ohio I saw strange things happen in politics--some queer birds blown to high perches by capricious winds. I witnessed the random choice of Warren Harding as a successor to Woodrow...",166054161,"166054161_1","166054161_1.pdf"
"1809",1950-02-22,"Feb 22, 1950",1950,"Now, the $64 Question: Who'll Win Tomorrow?","Now, in the final week of the British election campaign, the question everyone will be asking is """"What are the prospects?""""",166048263,"166048263_1","166048263_1.pdf"
"1810",1950-04-21,"Apr 21, 1950",1950,"Cripps' Budget for Britain Reflects a Dismal Picture","During the February campaign in Britain it became increasingly clear that the British people were still quite unaware of the profound financial crisis that they still had to meet. This fact tempered the appeals of all parties.",166043310,"166043310_1","166043310_1.pdf"
"1811",1950-03-02,"Mar 2, 1950",1950,"Movement for Home Rule Gains Ground in Scotland","""""In Scotland,"""" says the respected Edinburgh newspaper, the Scotsman, """"the heather is on fire."""" The reference is to the strong Scottish movement for home rule that had both major parties worried in the campaign just com-...",166038051,"166038051_1","166038051_1.pdf"
"1812",1950-03-21,"Mar 21, 1950",1950,"Budget Reveals to Britain Socialism's Staggering Cost","When Parliament received some staggering figures for supplementary appropriations, the British press noted under the heading of """"invalids"""" the Rt. Hon. Aneurin Bevan. It seems that the Minister of Health was suffering from a...",166037832,"166037832_1","166037832_1.pdf"
"1813",1950-01-12,"Jan 12, 1950",1950,"Liberal,' a Brave Name, Dishonored by Socialists","We are all indebted to Towner Phelan of St. Louis for a word which fits a great national need. Whether Mr. Phelan coined it or not, he has the distinction of putting it into its proper context and giving it national circulation.",166036521,"166036521_1","166036521_1.pdf"
"1814",1950-01-02,"Jan 2, 1950",1950,"There's Really No Such Thing as a Two-Party System","Since the birth of our republic, statemen, philosophers and historians have been telling us that the most effective way to preserve democracy and run the government is through a strong two-party system. They have been right, and...",166034899,"166034899_1","166034899_1.pdf"
"1815",1950-05-18,"May 18, 1950",1950,"Actors and Lines Change, but the Plot Is the Same","Whoever indulges in the dream that somehow people will toil hard enough for selfenlightenment to appreciate and rebuff the moth-eaten arguments that politicians use will be saddened to read the Truman speeches on the tour...",166033836,"166033836_1","166033836_1.pdf"
"1816",1950-01-17,"Jan 17, 1950",1950,"Example of Neoliberalism: Brannan's Road to Serfdom","In a preceding column I described the sad fate of the good word """"liberal"""" and suggested the word """"neoliberal"""" as an appropriate name for one who advocates greater state power. The term """"liberalism,"""" as it was once used in England...",166027441,"166027441_1","166027441_1.pdf"
"1817",1950-02-01,"Feb 1, 1950",1950,"Some Pension-Plan Defects Are Now Becoming Visible","The drive for industrial pensions Initiated by John L. Lewis has lost some momentum. But some leaders, not yet halted by the failures of the Lewis welfare fund and the incontestable figures on industrial pensions generally,...",166026163,"166026163_1","166026163_1.pdf"
"1818",1950-02-16,"Feb 16, 1950",1950,"Attlee May Seem to Be Soft, but He's a Tough Socialist","Clement R. Attlee, Prime Minister of Great Britain and for years leader of the Labor Party, is not as meek as he acts or as ordinary as he looks. He is traveling about among the constituencies in this campaign, mak-...",166024926,"166024926_1","166024926_1.pdf"
"1819",1950-01-20,"Jan 20, 1950",1950,"Budget Proves President Ignores All Calls for Economy","The first impression of the budget for fiscal year 1951 seems somewhat reassuring. Expenditures are down below fiscal 1950 and, while the budget still leaves a deficit of $5,100,000,000, this is less than we will experience in the present year.",166014493,"166014493_1","166014493_1.pdf"
"1820",1950-01-24,"Jan 24, 1950",1950,"A 'Me-Too' Campaign Seen for British Conservatives","After long deliberation, the British Labor Cabinet has decided to risk its fate in an election on Feb. 23, The campaign is getting under way, although custom decrees that the major effort will be made during the three February weeks before...",166011572,"166011572_1","166011572_1.pdf"
"1821",1949-12-01,"Dec 1, 1949",1949,"Some Monopolies Are Good, a Labor Spokesman Thinks","In a speech by James G. Crowley, announced on an AFL radio broadcast as """"an exposition of the federation's views on current problems,"""" a very important admission was made which seems to have received less attention than it deserved.",166047214,"166047214_1","166047214_1.pdf"
"1822",1949-12-09,"Dec 9, 1949",1949,"May, Thomas and Morality in General","The conviction and sentence of Rep. Andrew May, the plea of nolo contendere of Rep. Parnell Thomas, together with current and sensational trials of two or three other government officials, have moved many thoughtful people to specula-...",166045369,"166045369_1","166045369_1.pdf"
"1823",1949-11-01,"Nov 1, 1949",1949,"Vast Income Gain Forecast Based on Absurd Theories","The bill recently dropped by an adjourning Congress beside the empty plate of Mr. Taxpayer was $43,884,149,126. This includes direct and permanent appropriations of $39,096,787,028 and contract authorizations of $4,787,362,098.",166044870,"166044870_1","166044870_1.pdf"
"1824",1949-12-28,"Dec 28, 1949",1949,"The Twilight of Me-Tooism in the GOP","The extremely Socialistic program of President Truman seems at last to have offered Republicans an issue.",166044436,"166044436_1","166044436_1.pdf"
"1825",1949-10-23,"Oct 23, 1949",1949,"Strikes of 900,000 Kill U.S. Business Pickup","There are now more than 900,000 workers out on strike, and every day further unemployment develops because of secondary influences. This is not good news business-wise, as Secretary of Commerce Sawyer has advised us.",166039714,"166039714_1","166039714_1.pdf"
"1826",1949-12-02,"Dec 2, 1949",1949,"Taft Touches a Vital Point in the Old-Age Pension Issue","Sen. Taft has touched a vital point in the national pension issue, but has failed, it seems, to develop it. It is probably the most profoundly vital domestic question this country has faced since the Civil War. For it concerns the whole future of prop-...",166037657,"166037657_1","166037657_1.pdf"
"1827",1949-10-14,"Oct 14, 1949",1949,"Why Collective Bargaining Should Not Fix Pensions","During the current strikes a good many people are seriously asking whether pensions are, after all, an appropriate subject for collective bargaining.",166035505,"166035505_1","166035505_1.pdf"
"1828",1949-12-20,"Dec 20, 1949",1949,"The President Can Always Find a Low","The ban on Federal aid for any housing projects in which discrimination is practiced came with an extraordinary array of administration authority.",166028441,"166028441_1","166028441_1.pdf"
"1829",1949-12-16,"Dec 16, 1949",1949,"Revised Taxation Systems Could Curb Federal Power","In reviewing all the means and policies by which the march of Federal power can be reduced, the most promising is a reconstruction of our taxing systems.",166027790,"166027790_1","166027790_1.pdf"
"1830",1949-11-08,"Nov 8, 1949",1949,"U.S. Tax Revision Essential to Stem Tide of Socialism","During these few weeks while Congress is silent, it might be well for taxpayers to voice the view to home-coming members that their biggest job for 1650 is the beginning, at least, of a rational revision of Federal taxation.",166026166,"166026166_1","166026166_1.pdf"
"1831",1949-12-23,"Dec 23, 1949",1949,"Asa V. Call and the Citizen With Shrinking Savings","Two documents lie upon this desk as this column is written. One is a letter from a reader. The other is a notable speech by Asa V. Call, president of the Life Insurance Association of America. Together they reveal, first, the fact and, next, the...",166024913,"166024913_1","166024913_1.pdf"
"1832",1949-12-14,"Dec 14, 1949",1949,"Businessmen Are Warned of Politically Decisive Year","Gen. Eisenhower was well advised to-select Texas to make his most forthright statement on the subject of government regimentation and deficit financing. For this State, which cherishes most abundantly the old virtues of self-...",166024854,"166024854_1","166024854_1.pdf"
"1833",1949-09-16,"Sep 16, 1949",1949,"Is Vaughan a Political Agent or Is He an Army Officer?","The retirement of Maj. Gen. Alden H. Waitt, chief of the Army Chemical Corps, and the reinstatement of Maj. Gen. Herman Feldman, Quartermaster General, by the Secretary of the Army, with severe reprimands in both cases, brings into focus...",166024728,"166024728_1","166024728_1.pdf"
"1834",1949-11-24,"Nov 24, 1949",1949,"How Big Is Big Business, and if So, What About It?","While Congress is in recess, Emanuel Celler, Chairman of the House Judiciary Committee, is busy with the investigation of an old and familiar subject--monopoly in business.",166024306,"166024306_1","166024306_1.pdf"
"1835",1949-11-11,"Nov 11, 1949",1949,"U.S. Demands Performance Instead of More Promises","ECA Administrator Hoffman has told the countries of Western Europe that, unless they bring about a single European market by elimination of trade barriers among themselves in 1950, Congress may well decide to terminate ECA funds.",166022935,"166022935_1","166022935_1.pdf"
"1836",1949-11-04,"Nov 4, 1949",1949,"Some Future Trouble Points in Steel Pension Settlement","The Bethlehem settlement with the CIO on pensions and welfare opens up many puzzling questions which may not be answered until all participants in this disputes are gone.",166022890,"166022890_1","166022890_1.pdf"
"1837",1949-12-06,"Dec 6, 1949",1949,"Recruits Sought for Fight Against Truman Socialism","A week ago I noted in a magazine article that serious efforts were under way to form a nonpartisan national organization to resist the Truman supergovernment program. The idea is to enlist citizens of all parties, north...",166022045,"166022045_1","166022045_1.pdf"
"1838",1949-10-04,"Oct 4, 1949",1949,"Will National Income Rise by Inflation or Production?","President Truman, in a speech at a Kansas City meeting designed to honor his chosen national chairman, William M. Boyle Jr. Pendergastbred politician, once more proclaimed the objectives of the welfare state.",166020250,"166020250_1","166020250_1.pdf"
"1839",1949-07-20,"Jul 20, 1949",1949,"England in Her Desperation Miqht Turn to a Strong Man","After a review of England's troubles, a larger peril presents itself--a political peril. Beset on all sides by privations and difficulties, and governed by a Labor Party which is sunk in the mire of unfulfilled promises, the British people might turn...",166020167,"166020167_1","166020167_1.pdf"
"1840",1949-08-03,"Aug 3, 1949",1949,"Spellman and Mrs. Roosevelt Both Miss the Real Issue","Both Cardinal Spellman and Mrs. Roosevelt in their controversy seem to have missed the principle that should concern Americans in this matter of Federal aid to schools. That point is whether education should be a responsibility of...",166017740,"166017740_1","166017740_1.pdf"
"1841",1949-09-02,"Sep 2, 1949",1949,"California-Arizona Battle Involves a Basic Economy","One of the many issues which an early adjournment of Congress will leave unsettled will be the bitter conflict between California and Arizona.",166014865,"166014865_1","166014865_1.pdf"
"1842",1949-09-13,"Sep 13, 1949",1949,"Mr. Truman Seems to Want a New Farmer-Labor Party","It will be interesting news when President Truman specifically names the """"selfish interests"""" as he has promised to do in the campaign of 1950, which apparently began in 1948.",166014516,"166014516_1","166014516_1.pdf"
"1843",1949-10-25,"Oct 25, 1949",1949,"Farm Aid Held Insincere, Just Mad Race for Votes","As in most of the insincerities of politics the losers won a """"principle"""" and others won the substance in the new farm legislation.",166013352,"166013352_1","166013352_1.pdf"
"1844",1949-10-21,"Oct 21, 1949",1949,"Commies' Conviction Held Basis for Outlawing Party","Someone said at the conclusion of the Communists' trial in New York that Judge Harold R. Medina had completed his own prison term at hard labor, with a day off for his own good behavior.",166012690,"166012690_1","166012690_1.pdf"
"1845",1949-11-17,"Nov 17, 1949",1949,"Republicans Look for Money, but Donors Ask Questions","Among other troubles that face the Republican Party as it approaches the 1950 test is a serious treasury shortage.",166012317,"166012317_1","166012317_1.pdf"
"1846",1949-09-23,"Sep 23, 1949",1949,"Workers Will Have to Learn There's No Cut-Rate Security","The crisis in coal and steel highlights the delusions that ambitious labor leaders have created concerning pensions and welfare funds. They have induced their dues-paying members to believe that the schemes they are proposing and that...",166010325,"166010325_1","166010325_1.pdf"
"1847",1949-09-18,"Sep 18, 1949",1949,"N.Y. Republicans Could Really Make Some Issues","The most prominent and significant test of strength of the present year will be the battle for a Senatorship in the State of New York.",166007843,"166007843_1","166007843_1.pdf"
"1848",1949-10-12,"Oct 12, 1949",1949,"How Truman's Political Boss Turns the Heat on Senators","President Truman seems to have selected in Democratic Chairman William M. Boyle Jr. of Kansas City a man cut in his own pattern of politics and, it might be added, in the traditional pattern of Kansas City machine politics.",166007542,"166007542_1","166007542_1.pdf"
"1849",1949-08-04,"Aug 4, 1949",1949,"Pension Demands Put Us in Economic Squirrel Cage","One of the outstanding features of the great Truman inflation has been the fast growth of pension plans of all sorts. The veterans, as might have been expected, have come first. Then, with John L. Lewis in the lead, we have had pen-...",166006400,"166006400_1","166006400_1.pdf"
"1850",1949-10-30,"Oct 30, 1949",1949,"Truman Pension Stand May Prove Boomerang","When Secretary General Trygve Lie bent over the base for the massive and symbolic United Nations cornerstone to apply the eternal cement, he found that some joker had scribbled thereon """"Vote for Dewey."""" Looking again, he found that a...",166004716,"166004716_1","166004716_1.pdf"
"1851",1949-11-16,"Nov 16, 1949",1949,"Mrs. F. D. R. Writes of Snobs, but Can't Pin It on Al Smith","Mrs. Roosevelt in """"This I Remember"""" disposes of her own and her husband Franklin's friends of the past.",166004615,"166004615_1","166004615_1.pdf"
"1852",1949-08-15,"Aug 15, 1949",1949,"Two West Coast Problems: Too Much Water; Too Little","As a traveler moves out from Washington and Oregon to Southern California, he finds that water is the major concern in both regions. But with a major difference.",166004235,"166004235_1","166004235_1.pdf"
"1853",1949-11-03,"Nov 3, 1949",1949,"Fair Deal's 'Giveaway' Chorus Grows Stronger","Fair Deal economists are telling us over and over that without great military outlays and vast gifts of goods to Europe and elsewhere our economy would die in its tracks.",166003939,"166003939_1","166003939_1.pdf"
"1854",1949-08-24,"Aug 24, 1949",1949,"Urgent Job Is Found for Sen. Hoey","Some of us are old enough to remember when everybody was away from Washington in August and national news came from the Black Hills or Buzzard's Bay. But air conditioning has done a lot for our national life, and now it looks as if...",166000223,"166000223_1","166000223_1.pdf"
"1855",1949-11-22,"Nov 22, 1949",1949,"Vanishing of Red Ink Seen as New Trick of Fair Deal","When Jim Farley was in his early years as Postmaster General, he signed his multitudinous correspondence with green ink. He also attached his signature to thousands of postmaster commissions in the same bright hue.",165999903,"165999903_1","165999903_1.pdf"
"1856",1949-11-29,"Nov 29, 1949",1949,"Reflections About Byrnes and What Might Have Been","It is an incontrovertible fact that if President Roosevelt had not made a last-minute change of mind in 1944 James F. Byrnes and not Harry S. Truman would now be President of the United States.",165999595,"165999595_1","165999595_1.pdf"
"1857",1949-09-30,"Sep 30, 1949",1949,"The Water Fight: a Reply to the Governor of Arizona","Gov. Dan E. Garvey of Arizona has written to the author of this column, protesting that a column some weeks ago did great injustice to his State. The article raised questions concerning the Central Arizona reclamation project which is the...",165998987,"165998987_1","165998987_1.pdf"
"1858",1949-09-07,"Sep 7, 1949",1949,"Democratic Gain in Midwest Must Be Countered by GOP","President Truman in a recent address hailed his party as a truly national institution. However, the proof of this was not convincing. He pointed to the fact that he won in 1948 without New York, Connecticut and New Jersey and without the...",165998659,"165998659_1","165998659_1.pdf"
"1859",1949-08-22,"Aug 22, 1949",1949,"Nixon for the Senate? Some Feel He Ought to Wait","Californians are talking these days about a new and promising political figure rising on their horizon.",165998164,"165998164_1","165998164_1.pdf"
"1860",1949-10-28,"Oct 28, 1949",1949,"If Lehman Wins It Won't Be Endorsement of Tru Deal","If, as may well be, former Gov. Herbert Lehman defeats Sen. John Foster Dulles for the Senatorship, the Fair Deal will claim that the Truman program has been endorsed. Thus political capital will be made with little justification.",165997960,"165997960_1","165997960_1.pdf"
"1861",1949-09-06,"Sep 6, 1949",1949,"Measurement of Hot Air in Senate Upsets Tradition","On Aug. 29, the Senate, while more important matters awaited consideration, heard a bitter argument on the question whether Republicans or Democrats had talked the most during this session.",165996836,"165996836_1","165996836_1.pdf"
"1862",1949-12-15,"Dec 15, 1949",1949,"U.S. vs. Texas: Moral Issue in Tidelands","In Texas last week I found mounting resentment against the Truman administration over the tidelands issue.",165996083,"165996083_1","165996083_1.pdf"
"1863",1949-10-18,"Oct 18, 1949",1949,"Admirals Scoring Points for Restudy of Defense","Chairman Carl Vinson of the House Armed Services Committee has rendered the country a great service on two counts. He has given the able and experienced heads of the Navy an opportunity in true American fashion to present the Navy case...",165995995,"165995995_1","165995995_1.pdf"
"1864",1949-07-28,"Jul 28, 1949",1949,"How Oregon Has Avoided Bankruptcy From Pensions","It was widely noted throughout the country last fall that the ordinarily conservative State of Oregon had voted for a pension scheme which would take an annual toll from the State treasury equal to about 40% of the State's revenue.",165995933,"165995933_1","165995933_1.pdf"
"1865",1949-10-06,"Oct 6, 1949",1949,"Dean Pound Makes a Point on Government Medicine","In all current discussion of the welfare state's concern in government medicine, a vital point seems to be forgotten. That point is that when the government seeks to take over the medical profession it is dealing with values far different...",165992015,"165992015_1","165992015_1.pdf"
"1866",1949-07-06,"Jul 6, 1949",1949,"President Has No Party; Congress Has No Program","""""Apparently the voters elected the Democratic President last year and failed to elect the Democratic Party."""" This was the shrewd comment of a leader in Congress as the fiscal year ended on June 30.",165988622,"165988622_1","165988622_1.pdf"
"1867",1949-10-11,"Oct 11, 1949",1949,"Steel Strike Is Basically a Fight for a Principle","A man made the suggestion last week that the present steel tieup is the biggest strike for the smallest cause in history. Reckoned in dollars, cents and prospective returns, that is true. But the steel companies are fighting for a principle--as are the unions.",165987474,"165987474_1","165987474_1.pdf"
"1868",1949-09-29,"Sep 29, 1949",1949,"Now That Russia Has Bomb Let's Not Scuttle Our Navy","The news that Russia has the secret of the atomic bomb makes it possible to discuss more frankly an idea for which it has been hard to get a hearing since the war. That is the question whether permanent peace is more likely to be at-...",165986231,"165986231_1","165986231_1.pdf"
"1869",1949-11-21,"Nov 21, 1949",1949,"The British Movie Fiasco Has a Moral for Truman","Among the many glaring examples of the deadly effect of government intervention in business, the disaster that has overtaken British film production is the most recent and the most colorful.",165985364,"165985364_1","165985364_1.pdf"
"1870",1949-08-26,"Aug 26, 1949",1949,"Sick Benefits Give Phonies Their Opportunity to Chisel","A factor in the debate on health insurance, perhaps because it implies an important absence of human compassion, has been greatly neglected. That factor is the extent to which the demand for medical care will increase when the govern-...",165984495,"165984495_1","165984495_1.pdf"
"1871",1949-06-07,"Jun 7, 1949",1949,"Some U.S. Business-Haters Eye Germany as Guinea Pig","As John J. McCloy takes over from Gen. Clay the administration of German affairs, he will find that, next to Russian relations, his biggest task will be to resolve the dispute, for the most part among Americans, about the future organization...",165984428,"165984428_1","165984428_1.pdf"
"1872",1949-07-22,"Jul 22, 1949",1949,"Who Told Us Prices Would Drop? H.S.T","After an automobile trip from New York to Spokane, the writer of this piece seems to be left in no doubt about thef reality of the so-called recession.",165982375,"165982375_1","165982375_1.pdf"
"1873",1949-07-05,"Jul 5, 1949",1949,"Bureaucrats Follow Subsidies As Little Lamb Tailed Mary","The controversy among high churchmen, educators and statesmen over the pending Federal grant of $300,000,000 to the States for education seems to by-pass the real issue of principle. That issue is whether any grant of Federal money,...",165982156,"165982156_1","165982156_1.pdf"
"1874",1949-08-09,"Aug 9, 1949",1949,"One of the 'Sleepers' Exposed in the Columbia Valley Bill","Tucked away in the Senate bill that proposes to set up a totalitarian Columbia Valley Administration is a section that may well be the handiwork of David Lilienthal or one of his own special bent of mind. He was, of course, the boss of the...",165981278,"165981278_1","165981278_1.pdf"
"1875",1949-10-13,"Oct 13, 1949",1949,"A Party Politician Bosses The World's Greatest Navy","The grave danger of appointments to high office made only on the basis of political reward is revealed in the case of Secretary of the Navy Francis Matthews. This appointment, made at a time when there was desperately critical need for public...",165980570,"165980570_1","165980570_1.pdf"
"1876",1949-11-10,"Nov 10, 1949",1949,"Who Can Foresee Results of Company-Paid Pensions?","The reason why the public has had only small glimpses of light about what this industrial pension business means to each worker, to every business, to the consumer and to the country generally is that neither the unions nor the companies them-...",165980065,"165980065_1","165980065_1.pdf"
"1877",1949-06-15,"Jun 15, 1949",1949,"Travel Is So Broadening When Uncle Pays the Bill","Sens. Murray, Humphrey, Kefauver, Kilgore, McMahon, Pepper, Sparkman and Thomas are sponsoring a wonderful scheme to end troubles in our economic system. Their plan, embodied in a bill widely circulated prior to introduction, is called by the...",165979936,"165979936_1","165979936_1.pdf"
"1878",1949-07-12,"Jul 12, 1949",1949,"What's Wrong With England? An Installment Explanation","It hardly needs to be argued that the American people have a profound concern for Great Britain and the British people. That has been proved in two wars and many years of peace. But if any further proof were necessary, we have it in the...",165979194,"165979194_1","165979194_1.pdf"
"1879",1949-06-17,"Jun 17, 1949",1949,"Dr. Varga Takes a Second Look at Capitalist Recovery","From time to time over the past five years there have been noted in this column the ideas and writings of Dr. Eugen S. Varga, Soviet economist. For a long time Varga dominated the economic soothsayers of the Kremlin and provided facts...",165978083,"165978083_1","165978083_1.pdf"
"1880",1949-07-25,"Jul 25, 1949",1949,"British Press Is Acquitted of Monopoly Accusation","Two years ago, a group of Labor Members of Parliament who had been journalists by trade raised a hullabaloo about the monopolistic, biased and inaccurate press of England. No doubt, they were indulging in a feeling that many newspaper-...",165977523,"165977523_1","165977523_1.pdf"
"1881",1949-09-25,"Sep 25, 1949",1949,"Tito's Case Tears Away the Communist Mask","The roots of the struggle which ended in the murder of Leon Trotsky, some years ago, lay in the basic denial of Marxian internationalism by Stalin and his government. The basic issue in Tito's present battle with Moscow is the same thing.",165977114,"165977114_1","165977114_1.pdf"
"1882",1949-09-20,"Sep 20, 1949",1949,"Mr. Truman, as Seen in His Appointments","There are two kinds of political appointments. First, there are appointments for the sake of a party; second, appointments for the pleasure, satisfaction and political advantage of the politician making the appointment.",165976273,"165976273_1","165976273_1.pdf"
"1883",1949-07-26,"Jul 26, 1949",1949,"Totalitarian's Dream Looms Over Four Northwest States","President Truman soundly defeated Gov. Dewey in the State of Washington last year and carried with him all the State offices except the Governorship. Arthur Langlie won that by a decisive majority over Mon C. Wallgren.",165976217,"165976217_1","165976217_1.pdf"
"1884",1949-08-30,"Aug 30, 1949",1949,"Spenders Hail the Deficit as a Boon","In the memoirs of the late Charles Michelson, he confessed that he never knew """"beans"""" about economics. Despite this deficiency, Michelson directed publicity for the Democratic National Committee throughout the 30s and early 40s.",165975016,"165975016_1","165975016_1.pdf"
"1885",1949-06-01,"Jun 1, 1949",1949,"Why Can't Taxing Agencies Divide the Spoils Equitably?","One of the greatest sources of the waste of government funds, as well as the greatest of all threats to local self-government, is the present system of Federal grants-in-aid to States. The crowded pie counter of proposals now before Con-...",165971301,"165971301_1","165971301_1.pdf"
"1886",1949-08-11,"Aug 11, 1949",1949,"F.D.R. Feared Hoover Above All the Rest","A few friends of Herbert Hoover, as well as many of his critics, will disagree with a view that this observer has formed after a good deal of consideration of Hoover's neglect by this generation. But since I had a good opportunity to know the...",165971241,"165971241_1","165971241_1.pdf"
"1887",1949-07-14,"Jul 14, 1949",1949,"As World's General Store, England Needs Customers","Sir Stafford Cripps, British Chancellor of the Exchequer, in his long statement about England's financial troubles, has made it clear that the hopes for recovery that his predecessors in government had held four or five years ago have not...",165970063,"165970063_1","165970063_1.pdf"
"1888",1949-08-16,"Aug 16, 1949",1949,"Tourists Are Basic to Our Way of Life","Viewed in broad perspective, the major economic problem of California is not unlike that of England and some of the continental European countries. Its level of prosperity must depend upon its capacity to maintain a balance between inflow-...",165967870,"165967870_1","165967870_1.pdf"
"1889",1949-07-08,"Jul 8, 1949",1949,"Papers Report Red Trials With Commendable Restraint","It is hardly necessary to note the importance of and public interest in the three trials involving Communism that have been in the papers. One of them--the trial of the Communist leaders before Federal Judge Medina--has been going on...",165967127,"165967127_1","165967127_1.pdf"
"1890",1949-09-27,"Sep 27, 1949",1949,"Government Strikes Down Whatever It Can't Control","It does not seem logical that a government which attacks the A&amp;P and the Du Pont Co. because they are big and because they save consumers money, coddles the co-operatives because they can by large operations save consumers money.",165965156,"165965156_1","165965156_1.pdf"
"1891",1949-06-28,"Jun 28, 1949",1949,"Veterans Will Get a Dividend, Early Next (Election) Year","There is pleasant and unexpected news for 16,000,000 holders of veterans' life insurance policies in a $2,800,000,000 bonus, to be paid during the first half of next year. This will mean an average payment to holders of from $150 to $170.",165963975,"165963975_1","165963975_1.pdf"
"1892",1949-07-19,"Jul 19, 1949",1949,"Socialist Experiment Proves Too Expensive for Britain","Sir Stafford Cripps' description of England's economic plight is a piece of bitter irony. He has discovered what his Labor Party should have known when they won the election five years ago--that mere work by government-protected work-...",165962694,"165962694_1","165962694_1.pdf"
"1893",1949-06-27,"Jun 27, 1949",1949,"Truman Planning to Play Farm Plan for All It's Worth","In a happy, confident mood, President Truman is willing to bet a dollar that his Brannan farm plan will be adopted at this session of the 81st Congress--or that most of it will be enacted this year and the remainder next year.",165960475,"165960475_1","165960475_1.pdf"
"1894",1949-06-10,"Jun 10, 1949",1949,"How A. P. Giannini Won Out in '33 Crisis Told by Insider","Practically nothing has been written, in the accounts of the massive and tempestuous career of the late A. P. Giannini, about a few hours in 1933 when the fate of his great bank was literally held in the hands of one man, Treasury Secretary...",165956306,"165956306_1","165956306_1.pdf"
"1895",1949-06-09,"Jun 9, 1949",1949,"Prophets Were Either Wrong or Right for Wrong Reasons","Last November, after the election, all and sundry political prophets, pollsters and soothsayers were silenced by the greatest horse laugh in the nation's history.",165955802,"165955802_1","165955802_1.pdf"
"1896",1949-08-25,"Aug 25, 1949",1949,"Welfare State Is the Election Issue of 1950","Speaker Sam Rayburn and Senate Majority Leader Scott Lucas in a radio broadcast have addressed themselves to the various criticisms leveled at the 81st Congress.",165952369,"165952369_1","165952369_1.pdf"
"1897",1949-05-30,"May 30, 1949",1949,"Forrestal's Death Points Up Unsettled Defense Problems","The crack-up and tragic end of former Defense Secretary Forrestal should shock everyone concerned--and that includes the larger part of the press and public--into a realization of our profoundly unsettled problems of defense.",165943048,"165943048_1","165943048_1.pdf"
"1898",1949-06-23,"Jun 23, 1949",1949,"Tucker Case as an Example of Government in Business","Under the Economic Expansion Act of 1949, sponsored by Sens. Murray, Humphrey, Kefauver, iligore, MeMahon, Pepper, Sparkman and Thomas, the President would receive wide powers to co-operate with businesses wanting to get under...",165938410,"165938410_1","165938410_1.pdf"
"1899",1949-06-22,"Jun 22, 1949",1949,"Western Trade Might Pull Satellites From Soviet Orbit","American diplomatic policymakers admit privately a shift in their policy toward Russia, which becomes apparent if we peer closely through the torrent of words pouring out of Paris.",165936003,"165936003_1","165936003_1.pdf"
"1900",1949-05-31,"May 31, 1949",1949,"Half a Reich May Turn Out to Be Better Than None at All","Perhaps the Germans will say, """"Half a Reich is better than none,"""" pending the outcome of the meeting of Foreign Ministers in Paris.",165932265,"165932265_1","165932265_1.pdf"
"1901",1949-08-23,"Aug 23, 1949",1949,"Mr. Truman Was Warned About Those 5 Per Centers","President Truman may be surprised at the revelations of influence and favoritism that are unrolling in Washington. But he can hardly say he was not warned. The fact is that he warned himself a long time ago, through the committee...",165927595,"165927595_1","165927595_1.pdf"
