new_filename,date_new,title.y,year.y,max_qda_imported,pubdate,abstract,index
1947-02-03batch7_234_page0.txt.txt,1947-02-03,A Fortress Can Become a Prison,1947,NA,"Feb 3, 1947","Government is a tricky and perilous partner. Time and again, some group or interest has offered its votes as collateral and has moved into the big house on the plaza, only to find, after a while, that there are bars on the windows and a new landlord. Samuel Gompers warned labor of this danger.",batch7_234.pdf
1947-01-20batch7_236_page0.txt.txt,1947-01-20,Retirement With Honor,1947,NA,"Jan 20, 1947","It is a notable event when a man can retire voluntarily, gracefully and without speculation about reasons other than those publicly given. But James F. Byrnes is a notable man and statesman. He has attained almost every governmental distinction except the Presidency, and he narrowly missed that.",batch7_236.pdf
1946-12-09batch7_242_page0.txt.txt,1946-12-09,Who Makes Policy?,1946,NA,"Dec 9, 1946","The assurance with which John L. Lewis has defied the Executive power of the government arises from a fact which Lewis knows and which the rest of us only dimly realize. That fact is that high policy is now being made neither by Congress, which should make it, nor by the Executive, which has made it for several years.",batch7_242.pdf
1946-11-11batch7_246_page0.txt.txt,1946-11-11,The Presidency,1946,NA,"Nov 11, 1946","Not the least of the features of the late campaign was what happened to the massive institution of the Presidency. Organization Democrats far and near acted as if they were ashamed of their own President. His name was barely mentioned in speeches and campaign literature. With an eye to the Gallup polls, which indicated a drop in Mr. Truman's popularity from a honeymoon percentage of 87 per cent to an October brown of 32 per cent, they decided that he was to be written off as a loss.",batch7_246.pdf
1946-10-14batch7_250_page0.txt.txt,1946-10-14,If the Republicans Win the House,1946,NA,"Oct 14, 1946","This column is not concerned with prophecy. But it requires no seer's vision to note that in the past three weeks there have been authentic signs of a powerful, not t-0 say overwhelming, tide against the party in power. If this trend carries on until election, we shall have not only a Republican House by a comfortable margin, but quite conceivably a Republican Senate as well.",batch7_250.pdf
1946-09-16batch7_254_page0.txt.txt,1946-09-16,Truman's Home State,1946,NA,"Sep 16, 1946",St. Louis—Political people here tell you that President Truman's personal prestige is at stake in Missouri. So is Hannegan's. And so the President and the Postmaster General are preparing to shoot the works out here this fall to elect a senator and a good majority of congressmen.,batch7_254.pdf
1946-08-19batch7_258_page0.txt.txt,1946-08-19,"Politics in Idaho, Washington and Oregon",1946,NA,"Aug 19, 1946","Portland—Firsthand observations of the political conditions and trends in Idaho, Washington and Oregon emphasize factors which I noted last week. The enormous crop now just at the beginning of the harvest, together with almost full employment, induces a feeling of well-being that dulls people's interest in politics.",batch7_258.pdf
1946-07-08batch7_264_page0.txt.txt,1946-07-08,How You Can Get a Better Congress,1946,NA,"Jul 8, 1946","Bob La Follette has lived in the atmosphere of the United States Senate during 41 of his 51 years of life. For six of those years, he was secretary to his father, and for 21 years he has been a senator in his own right. No senator can claim such an education in the science of government.",batch7_264.pdf
1946-06-24batch7_266_page0.txt.txt,1946-06-24,Prohibition by Indirection?,1946,NA,"Jun 24, 1946","If Prohibition comes to this country, it ought to enter by the front door, lay its case on the table and be judged on its merits as a measure of prudence and morals. It once came through a back door marked ""War Necessity."" Now it is trying to enter at another irregular entrance marked ""Save Food.""",batch7_266.pdf
1946-05-13batch7_272_page0.txt.txt,1946-05-13,America Likes the UN,1946,NA,"May 13, 1946",The UN is making a hit with the American people. This is my conclusion after a good deal of observation and inquiry about the effect of the Bronx meetings on public opinion in the Middle and Far West. The light of a sunrise is sometimes best seen by looking west.,batch7_272.pdf
1946-04-29batch7_274_page0.txt.txt,1946-04-29,The Faith of Harold Stassen,1946,NA,"Apr 29, 1946","ST. PAUL, MINN.—Three years ago this spring, there appeared in this column an account of a conversation with Harold E. Stassen. He was then 36 and in his third term as Governor of Minnesota, clearing his desk and preparing to resign and go into the Navy.",batch7_274.pdf
1946-03-11batch7_281_page0.txt.txt,1946-03-11,Report to the Russians,1946,NA,"Mar 11, 1946","This piece is not written to argue or to interpret any of the territorial or military issues between Soviet Russia and her late allies. Nor is it directed primarily to American readers. Its purpose is, rather, to put into words a picture of American opinion, directed, as it were, to the eyes of responsible official Soviet Russia.",batch7_281.pdf
1946-02-04batch7_286_page0.txt.txt,1946-02-04,The State Is a Faithless Trustee,1946,NA,"Feb 4, 1946","The President's course these days sweeps government deeper and deeper into the realm of private rights and personal freedom. Quasi-compulsory arbitration, government seizure of plants, a long series of recommendations in the annual message, covering subsidies, housing, Federal power projects and socialized medicine, mark the conduct of an Administration which is scarcely reckoning how difficult it will be to retrace its steps from the jungle of state power.",batch7_286.pdf
1946-01-21batch7_288_page0.txt.txt,1946-01-21,A Carnival of Ghosts,1946,NA,"Jan 21, 1946","Sen. Wayne Morse's reference to Sen. Robert A. Taft as a ""reactionary"" suggested nothing so much as the pot's well-worn reference to the color of the kettle. Are we to have a revival of the battle, long ago, between Taft conservatism and La Follette progressivism?",batch7_288.pdf
1945-12-03batch7_295_page0.txt.txt,1945-12-03,Time and Space for Reason to Grow,1945,NA,"Dec 3, 1945","The seeds of the late conflict in Europe were in civil war in Spain, and now the harvest is in civil conflicts everywhere.",batch7_295.pdf
1945-11-26batch7_296_page0.txt.txt,1945-11-26,War-Born Idealism,1945,NA,"Nov 26, 1945","Two months ago, the point was made in this column that, since this country has emerged as a world power, many trained Americans will be needed in international service. The column in which this subject was discussed was included in NEWSWEEK'S Battle Baby edition and went to the men and women in the armed services.",batch7_296.pdf
1945-10-08batch7_303_page0.txt.txt,1945-10-08,How to Behave Like a World Power: 8—Political Policies,1945,NA,"Oct 8, 1945",A world power whose international political policies are marked by drift and improvisation would not be a world power long. Russia and Britain have had fixed policies. Neither revolution nor war nor economic change has fundamentally altered them. The evidence of that is to be seen in their London demands.,batch7_303.pdf
1945-08-06batch7_311_page0.txt.txt,1945-08-06,The British Election and the U. S.,1945,NA,"Aug 6, 1945","At any moment in the past ten years this remarkable British political upset would have had very important influences over here. A British Labor victory during New Deal days, from 1933 to 1939, would certainly have moved us further to the left on the domestic front.",batch7_311.pdf
1945-07-30batch7_312_page0.txt.txt,1945-07-30,The Revival of German Political Parties,1945,NA,"Jul 30, 1945","Four weeks ago the German Communist party was permitted to revive in the Russian zone of occupation. Two weeks later, four more parties were revived there. And now, under certain reasonable restrictions, the basis of party life has been re-created.",batch7_312.pdf
1945-06-25batch7_317_page0.txt.txt,1945-06-25,A Square Deal for Congressmen,1945,NA,"Jun 25, 1945","Unless President Truman or some other force outside Congress presses for action, the problem of improving Congress, both in membership and in working efficiency, will end in a chaos of irrelevancies. It is not a question of salaries alone, but of Congressional organization, equipment and procedure.",batch7_317.pdf
1945-05-21batch7_322_page0.txt.txt,1945-05-21,Let's Not Hurry This Time,1945,NA,"May 21, 1945",The most significant fact yet shown by the proceedings at San Francisco is the necessity of drawing a sharp distinction between those postwar international issues which need immediate action and those which need time and patience. This distinction was certainly not foreseen and planned for by many of the delegates who went gaily to the Golden Gate with nice formulas for settling everything at once.,batch7_322.pdf
1945-04-09batch7_328_page0.txt.txt,1945-04-09,World Order Under Law,1945,NA,"Apr 9, 1945","In the Crimean statement appears a pledge of the Big Three to build ""world order under law."" This is not a mere rhetorical flourish or an empty expression of political theory. It is a basic concept whose light must guide even' step now taken from San Francisco onward.",batch7_328.pdf
1945-03-05batch7_333_page0.txt.txt,1945-03-05,The Hun Didn't Pay,1945,NA,"Mar 5, 1945","During the last war, the French cried out: ""The Hun shall pay!"" The British echoed and amended: ""The Hun shall pay cash."" The Hun did not pay. Instead, he collected from his former enemies the means to attack them again. This strange sequence is a chapter in economic history which explains why the men at Yalta inserted after the word ""reparations"" the two little but momentous words ""in kind.""",batch7_333.pdf
1945-02-19batch7_335_page0.txt.txt,1945-02-19,The Job Budget,1945,NA,"Feb 19, 1945","Whether March comes in like a lion or a lamb for the proposed new Secretary of Commerce, the country is indebted to Mr. Wallace for a revealing lesson in political economy. For that candidate for the Commerce job has presented the first detailed plan for spelling out the promise of 60,000,000 jobs.",batch7_335.pdf
1945-01-22batch7_339_page0.txt.txt,1945-01-22,Senator Vandenberg's Leadership,1945,NA,"Jan 22, 1945","An important factor behind recent British, French and Russian opinions and actions designed to stabilize Europe by a series of two-party treaties is a great and sinister fear. That fear rises from a belief that after American military power has finished the conquest of Germany, differences in the United States may cause us to withdraw our heavy and decisive hand from Europe and that, once more, a malignant Germany may strike.",batch7_339.pdf
1944-12-04batch7_346_page0.txt.txt,1944-12-04,A Code and a Man,1944,NA,"Dec 4, 1944","On one important point relating to the future organization of peace, both candidates in the late campaign were wholly agreed. Both said that the American member of the security council of the proposed peace league should not be compelled to get authorization from Congress every time the council decided to use force against a breaker of the peace.",batch7_346.pdf
1944-11-27batch7_347_page0.txt.txt,1944-11-27,The Sinews of the Parties,1944,NA,"Nov 27, 1944","After every campaign, conversation flourishes among amateur political strategists about what the defeated candidate should or should not have said. It seems thus to be assumed that campaigns are won or lost by what is said or left unsaid by the candidates. But it is very clear that nothing that Mr. Dewey said or could have said would have elected him.",batch7_347.pdf
1944-10-02batch7_353_page0.txt.txt,1944-10-02,West Coast Labor and Politics,1944,NA,"Oct 2, 1944","PORTLAND, ORE. — The preponderant political issue this year in Oregon and Washington is the relation of the Federal Government to organized labor. This is the chief subject of discussion in political speeches, editorials and person-to-person talk. What has Mr. Roosevelt done to or for labor, and why should he be or not be reelected on that account?",batch7_353.pdf
1944-09-04batch7_357_page0.txt.txt,1944-09-04,France Up and Rumania Down,1944,NA,"Sep 4, 1944","Well, Lafayette, look who's here again. When France awakens after the happy days of liberation, there will be many serious matters to concern her and her Allies. On the economic side, the situation is not likely to be as serious as expected. Half of the French are farmers whose forebears, over the centuries, have been eating their own food and drinking their own wine, despite conquest from without and bad government within.",batch7_357.pdf
1944-08-21batch7_359_page0.txt.txt,1944-08-21,Political Strategy in 1944,1944,NA,"Aug 21, 1944","Political, unlike military campaigns have never been directed with a nice sense of order. Pictures of political field marshals never show them poring over maps and figures. There are maps and figures around national headquarters, of course, but they are left to professorial people whom the big shots never regard as being quite right in the head.",batch7_359.pdf
1944-07-03batch7_365_page0.txt.txt,1944-07-03,Improved Campaign Methods,1944,NA,"Jul 3, 1944","This is going to be a good year for the two parties to reconsider their campaign methods. Politicians are superstitious. Even as great an innovator as Mr. Roosevelt observes such a custom as wearing the same hat throughout a campaign. I'm not sure that he used the same hat in every Presidential campaign, but if that be true also, the hat must be a veritable antique by now, in view of the long succession of rings into which it has been tossed.",batch7_365.pdf
1944-06-19batch7_367_page0.txt.txt,1944-06-19,An Invasion at Home,1944,NA,"Jun 19, 1944","Feebly competing for attention with the tremendous news of the invasion was the account of a Supreme Court decision which, in peacetime, would claim first place. This decision, handed down June 5, involved an invasion of the right of the states to regulate insurance.",batch7_367.pdf
1944-05-08batch7_373_page0.txt.txt,1944-05-08,Charley's McCarthys,1944,NA,"May 8, 1944","Charley Michelson, as director of publicity for the Democratic National Committee, has proved that a man can live a long and interesting life by serving as a professional agent in other men's controversies. What is more, he has proved that he can do this without very much personal attachment to the policies, causes and ambitions of those whom he has served.",batch7_373.pdf
1944-04-03batch7_378_page0.txt.txt,1944-04-03,The Essential Ingredients of Victory,1944,NA,"Apr 3, 1944","It is becoming more evident every day that Russian diplomacy is as good as the Russian Army, which is saying a lot. For diplomacy must be an instrument of war, just as war is an instrument of diplomacy. Great nations in modern times have always, in their most successful years, articulated diplomacy and military power.",batch7_378.pdf
1944-03-27batch7_379_page0.txt.txt,1944-03-27,Political Straws in March Winds,1944,NA,"Mar 27, 1944","Prophecy is not within the domain of this column. But it does make. it a major concern to get for its readers the Opinions of informed people on the Political Situation over the country. For the purposes of this week's essay, I shall try to present a summary of such opinion on the present status of the race which will culminate in the RepubliCan convention.",batch7_379.pdf
1944-02-07batch7_386_page0.txt.txt,1944-02-07,Dewey and General Sherman,1944,NA,"Feb 7, 1944","Before many weeks, the race for the Republican nomination will probably involve an assertion by the Willkie supporters that Governor Dewey cannot, in light of his previous statements, accept a nomination. This assertion will be violently debated and innumerable versions will be provided about what Mr. Dewey's statements really mean.",batch7_386.pdf
1944-01-31batch7_387_page0.txt.txt,1944-01-31,Politics and the National Income,1944,NA,"Jan 31, 1944","We are now witnessing a kind of warming-up process in fourth-term politics. The formula will be simple. There will be no elaborate plan for proposed social reform. The New Deal label, with all its liabilities, will be dropped. The Win-the-War slogan proposed by the President will be only incidental.",batch7_387.pdf
1943-12-20batch7_393_page0.txt.txt,1943-12-20,Hyphenated Votes,1943,NA,"Dec 20, 1943","On one or two occasions I have, in this column, referred to the repercussions among American voters of disputes over boundaries and the like in Eastern Europe. Such references resulted from a feeling, which I have had for a long time, that as postwar settlements are approached, there will be those who will seek political advantage from hyphenated votes in American cities.",batch7_393.pdf
1943-11-08batch7_399_page0.txt.txt,1943-11-08,The Balkan Time Bomb,1943,NA,"Nov 8, 1943","Mr. Hull might well suggest to Messrs. Stalin and Molotoff that if the quickest way to crack Germany is in the north and west, Russia ought to explain why she is aiming her heaviest blows near the Balkans. The answer, however, is clear enough. The Balkans and their neighbors, Rumania and Hungary, are the softest spots in Hitler's fortress, and perhaps even before Russia reaches Odessa, as she may within many weeks, what is up will be plain.",batch7_399.pdf
1943-10-11batch8_3_page0.txt.txt,1943-10-11,The Polish Problem,1943,NA,"Oct 11, 1943","Unending books have pondered the Polish problem, but there is time for no more books before the United States, Britain and Russia reach a workable solution. For if a new Poland agreeable to Russians and tolerable to Poles cannot be created, a hard-won war may founder in a lost peace.",batch8_3.pdf
1943-09-20batch8_5_page0.txt.txt,1943-09-20,Reparations in Manpower,1943,NA,"Sep 20, 1943","A small item of news recently published may well provide the opening strains of a discussion which will truly reveal Russia's major demands in the peace-making. Professor Eugene Varga of Moscow, in a lecture in that city, said that since Germany has inflicted damages upon Russia vastly greater than those suffered by any other country, Russia should claim reparations commensurate with her losses and should have priority in such reparations.",batch8_5.pdf
1943-07-19batch8_12_page0.txt.txt,1943-07-19,A Voice From the Bureaucracy,1943,NA,"Jul 19, 1943","While the earth-shaking conflicts at the top of our bureaucracy are well known to the public, few people realize what happens down the line among the little fellows in a great government machine. But what happens there is of critical importance to all of us. I have recently received a letter from a man who entered the colossal Federal machine in an important but minor capacity.",batch8_12.pdf
1943-06-21batch8_16_page0.txt.txt,1943-06-21,Postwar Foreign Lending,1943,NA,"Jun 21, 1943","Though international investments may not cause war, they have, over the years, provided plenty of international irritation. But if the full benefits of capitalistic enterprise are to be attained, they must go on in some form. International investment, tied in too closely to the government of the country from which the loans go forth, can be the handmaiden of imperialism, and the road of imperialism for the United States is not a road, I believe, that most of us want to travel.",batch8_16.pdf
1943-05-24batch8_20_page0.txt.txt,1943-05-24,At Home and Abroad,1943,NA,"May 24, 1943","It is now obvious that when the war is over, the high esteem the public will have for brave officers and men who are winning victories abroad and for the sum total of American industry, workers and managers will not be shared by those in Washington who have labored at the job of mobilizing material, food and finances.",batch8_20.pdf
1943-04-19batch8_25_page0.txt.txt,1943-04-19,Getting Down to Earth,1943,NA,"Apr 19, 1943","Expressions of opinion in this country by official Washington, by influential Republican leaders and by the press since Winston Churchill spoke on March 21 indicate that something extraordinary has happened. Clearly, Churchill's blunt, down-to-earth realism has done more to clarify and unite our thinking than anything else since 1939.",batch8_25.pdf
1943-03-01batch8_32_page0.txt.txt,1943-03-01,The Aircraft Industry Looks Ahead,1943,NA,"Mar 1, 1943","Los ANGELES—A fourth trip to the Coast aircraft industry makes clear significant developments in the point of view of those charged with the direction of that extraordinary business—developments they are eager to have the public understand and support. Late in 1941 and early 1942 the industry's leaders were concentrating on meeting the rapid changes that the war was requiring in design, armament and technical equipment.",batch8_32.pdf
1943-02-15batch8_34_page0.txt.txt,1943-02-15,Democratic Dissension,1943,NA,"Feb 15, 1943","Sooner or later all postwar plans and speculations on the domestic front must reckon with the political currents that will determine which party will control the national administration after 1944. If Mr. Roosevelt is elected for a fourth term, business management, agriculture, labor and the average man, as well, will have to figure on a good many certainties—some pleasant, some unpleasant.",batch8_34.pdf
1943-01-11batch8_39_page0.txt.txt,1943-01-11,What Is the British Empire?,1943,NA,"Jan 11, 1943","Since a preliminary to any peace settlement must be a clearer understanding between two major prospective makers of that peace, it is regrettable that so many voices have arisen in this country to deplore Prime Minister Churchill's statement that he did not become Prime Minister ""to preside over the liquidation of the British Empire.""",batch8_39.pdf
1942-12-07batch8_44_page0.txt.txt,1942-12-07,Wanted—Two Chairmen,1942,NA,"Dec 7, 1942","Both major parties are faced with the job of selecting a new chairman. The Republican National Committee meets on Dec. 7 to choose a successor to Joseph Martin Jr., who has served since 1940. No date has as yet been set for a Democratic Committee meeting, but those who follow politics closely look for its announcement within a month or so, when Edward J. Flynn, the present Democratic chairman, is expected to resign.",batch8_44.pdf
1942-11-16batch8_47_page0.txt.txt,1942-11-16,Post-Election Questions,1942,NA,"Nov 16, 1942","Now that the election results are in, people are asking each other various questions. What are these questions, and what are the probable answers? Where does the election leave President Roosevelt?",batch8_47.pdf
1942-10-19batch8_51_page0.txt.txt,1942-10-19,Three Governorships,1942,NA,"Oct 19, 1942","As we come to mid-October, two political conclusions are clear. One is a drift toward Republican candidates; the other is a prospective small vote. These two signs may or may not have something in common. My impression is that they are not related. The small vote will come from many contributing causes.",batch8_51.pdf
1942-09-28batch8_54_page0.txt.txt,1942-09-28,The Cargo Plane Question,1942,NA,"Sep 28, 1942",Los ANGELES—The decision of Donald Nelson to authorize Henry J. Kaiser to build three giant cargo planes in collaboration with Howard Hughes seems to make a good deal of sense. The interest aroused by this news and by the long and informative discussions that preceded it has done a great deal to make people appreciate the value of large cargo-flying ships.,batch8_54.pdf
1942-08-24batch8_59_page0.txt.txt,1942-08-24,The Issue Is Victory,1942,NA,"Aug 24, 1942","To the long list of congressmen and senators who have been renominated, despite attacks based upon disagreement with the President's foreign policy before Pearl Harbor, the name of Hamilton Fish Jr. is now added. The story has been pretty much the same everywhere—in Texas, Kansas, Illinois, Idaho and Ohio, in rural and metropolitan New York, in St. Louis and rural Missouri.",batch8_59.pdf
1942-07-06batch8_66_page0.txt.txt,1942-07-06,Death for the Saboteurs!,1942,NA,"Jul 6, 1942","If anything is ever to bring home to Americans the deadly intensity of the war, the bold enterprise of the eight German saboteurs who landed front submarines on our East Coast (see page 30) should do the trick. More than any possible token air raids it has dramatized the dangers we face.",batch8_66.pdf
1942-06-01batch8_71_page0.txt.txt,1942-06-01,Two Kinds of Revolution,1942,NA,"Jun 1, 1942","Revolution has been in the news twice this month. The first time was when Vice President Wallace made a speech about ""the people's revolution"" which got little attention until a number of liberal and radical journals gave forth belated and noisy huzzahs. In the second news story the word ""revolution"" scarcely appeared at all.",batch8_71.pdf
1942-05-11batch8_74_page0.txt.txt,1942-05-11,Three Messages,1942,NA,"May 11, 1942","When, within a week, three of the foremost figures in the war—Roosevelt, Stalin and Hitler—broadcast important messages, their addresses invite comparison as instruments of war, for speeches of this kind are primarily fighting weapons. Hitler, as always, was not only hard to follow, but repulsively chaotic.",batch8_74.pdf
1942-04-20batch8_77_page0.txt.txt,1942-04-20,Los Angeles Roundup,1942,NA,"Apr 20, 1942","EN ROUTE LOS ANGELES TO CHICAGO—The two were not Californians, but they were tanned with the sun of Palm Springs. They sat uttering clichés between gulps of their drinks as the train moved East through Arizona. ""Yeah,"" said one, ""the people are apathetic."" ""Yeah,"" answered the other, ""a few bombs dropped on 'em would help.""",batch8_77.pdf
1942-03-23batch8_81_page0.txt.txt,1942-03-23,The Problem Is Political,1942,NA,"Mar 23, 1942","A ""great Amen"" is the country's response to the President's suggestion to his press conference that politics be forgotten. For no doubt he meant politics in the sordid, ignoble sense of the word—the sense that includes reaching for votes, beclouding issues, wangling patronage and seeking controverted objectives under the guise of a national emergency.",batch8_81.pdf
1942-02-02batch8_87_page0.txt.txt,1942-02-02,The Beam in the Eye of Congress,1942,NA,"Feb 2, 1942","The Vinson report is not, as some people are claiming, a peculiarly horrible example of Congressional reporting. The case is much worse: it's a pretty typical one. This issue of NEWSWEEK offers evidence of what is wrong with its facts and inferences (see page 44).",batch8_87.pdf
1942-01-19batch8_88_page0.txt.txt,1942-01-19,A Declaration of Intention,1942,NA,"Jan 19, 1942","Looking back over the week or so since the President's budget message, the most astonishing and portentous thing about the budget is not its great size but the fantastic reactions of most of those who have written about it. A budget of over $50,000,000,000 should not have taken the expert commentators by surprise. A little reckoning any time since our war came upon us or even since the probability of war moved into our horizon would have suggested its broad outlines.",batch8_88.pdf
1942-01-19batch8_89_page0.txt.txt,1942-01-19,War of Words,1942,NA,"Jan 19, 1942","The presentation of a play that tells of Woodrow Wilson's effort to create a new world out of a world victory recalls the essential strategy that won the other war. Plainly, it was not an all-out military victory that brought the Armistice. It was a victory over the minds and morale of the German people. This much has been revealed by innumerable pieces of evidence that have since come out of Germany, notably that contributed by the redoubtable Ludendorff himself.",batch8_89.pdf
1941-12-29batch8_91_page0.txt.txt,1941-12-29,Christmas in War,1941,NA,"Dec 29, 1941","Millions over the world are troubled this week by the question of how. if there be truth and goodness, Christmas and war can exist in the same world at the same time. Is this paradox of celebrating peace while we make war the ultimate witness of our hypocrisy? How can nations at war with one another pray each to the same God—pray each for victory over the other?",batch8_91.pdf
1941-11-24batch8_96_page0.txt.txt,1941-11-24,Freedom of Choice,1941,NA,"Nov 24, 1941","These are days when we test the timbers under our house, count our possessions, reckon our assets, review our mistakes, add up our successes, look ahead and measure our steps. And when we have done with reckoning, reviewing and speculating about the future, we go to bed and ponder some more. They are days of long, long thoughts.",batch8_96.pdf
1941-10-13batch8_101_page0.txt.txt,1941-10-13,Man of Destiny,1941,NA,"Oct 13, 1941","The patient reader of news and comment is herewith cautioned to cross his fingers and plant a skeptical tongue in his check. Predictions about a new man of destiny are now emerging from Washington. Mr. Donald Nelson, the man-of-destiny-presumptive, is hailed as directing force of the defense setup by those New Deal sources through which so much of the news filters these days.",batch8_101.pdf
1941-09-15batch8_104_page0.txt.txt,1941-09-15,Retreat From Utopia,1941,NA,"Sep 15, 1941","The Supply, Priorities, and Allocations Board, said the first writers to comment on the new hoard, was controlled by New Dealers. It had as members, they pointed out, such New Deal pillars as Vice President Wallace, Harry Hopkins, Leon Henderson and Sidney Hillman or, in other words, a majority of the board. But unless it can be said that the New Deal in every possible change must ever remain the same, then it is difficult to follow this particular deal among many deals now springing up in Washington.",batch8_104.pdf
1941-08-11batch8_109_page0.txt.txt,1941-08-11,Four Choices,1941,NA,"Aug 11, 1941","Foreign Minister Eden's latest speeches on world policy are among the many pieces of evidence that informed people expect, another peace offensive from Hitler before very long. Those who believe this feel that Hitler will offer unexpectedly mild terms to Great Britain. Whether these terms should so much as be considered would theoretically, at least, be a matter for the British to decide without backseat driving from us.",batch8_109.pdf
1941-07-14batch8_113_page0.txt.txt,1941-07-14,Inflation,1941,NA,"Jul 14, 1941","More and more often in the past month a sinister and little-understood word has appeared in the news. It is the word ""inflation."" People have been asking anxiously about it. I have received many letters raising questions about it. The following are typical questions. The answers may or may not be useful. But they are based upon replies to questions of my own addressed to the best authorities I know.",batch8_113.pdf
1941-06-23batch8_116_page0.txt.txt,1941-06-23,The Court Appointments,1941,NA,"Jun 23, 1941","It might have been worse, of course. The President might have appointed as Chief Justice of the United States one of the ""five young men"" already there. Instead he promoted a man whose record, capacity and attainments entitle him to stand without embarrassment with his twelve predecessors who have held that high office.",batch8_116.pdf
1941-05-26batch8_119_page0.txt.txt,1941-05-26,The Emergency,1941,NA,"May 26, 1941","One of the common feelings of all Americans these weeks is the sense that they have of circumstances beyond their control—circumstances so unrelated to the purposes or desires of themselves and of their friends that they seem to be the product of an overwhelming fate. For that reason, Americans, regardless of their opinions in the past, are seeking the psychological materials out of which they can produce unity in our midst.",batch8_119.pdf
1941-04-28batch8_123_page0.txt.txt,1941-04-28,The Press Convenes,1941,NA,"Apr 28, 1941","For the past week the American Society of Newspaper Editors, the Associated Press, the American Newspaper Publishers Association and the National Editorial Association have been meeting. Together, their conferences amount to the annual national conclave of the fourth estate in this country. The importance of these meetings to the people of this still free America is incalculable, and their significance to those who participate in them is probably greater than it has ever been.",batch8_123.pdf
1941-03-03batch8_131_page0.txt.txt,1941-03-03,Checks on Inflation,1941,NA,"Mar 3, 1941","Seven weeks have passed since the Federal Reserve Board, through its chairman, Marriner Eccles, made a number of considered proposals designed to retard inflation—that somber companion of war and preparations for war. Nothing has been done to further this program. Legislation to activate it has not been drafted.",batch8_131.pdf
1941-02-17batch8_132_page0.txt.txt,1941-02-17,The Murray Super-Plan,1941,NA,"Feb 17, 1941","Any suggestion by a labor leader that doesn't have to do with a specific labor dispute, these days, is apt to be greeted with whoopings and hosannas as statesmanship of the purest ray serene. The response to Mr.Philip Murray's ""CIO Defense Plan"" is no exception. Hailed as proof that labor is far ahead of management in its awareness of the larger implications of defense, the plan turns out, on examination, to be a shortsighted piece of special pleading.",batch8_132.pdf
1941-01-06batch8_141_page0.txt.txt,1941-01-06,Congress and the New Year,1941,NA,"Jan 6, 1941","The year 1941 sets abnormal issues against the backdrop of a normal Congressional situation. Abnormal issues, because never in a supposed peacetime have problems so warlike been faced. A normal relationship between the Executive and Congress, because for the first time in eight years we shall probably return to that uneasy balance of power that has, in the main, characterized the relations between the two branches of our government.",batch8_141.pdf
1940-12-09batch8_145_page0.txt.txt,1940-12-09,An Idea for Crusaders,1940,NA,"Dec 9, 1940","Whatever good resolutions may have been made within the loyal opposition of 22,000,000 who supported Willkie, one devastating fact must be clear to every realist. The fine enthusiasm of the campaign will ooze away in pessimism and indifference unless the responsible leaders of the opposition find practical things that their followers can do.",batch8_145.pdf
1940-10-14batch8_151_page0.txt.txt,1940-10-14,Poll Cats,1940,NA,"Oct 14, 1940","Let me hasten to say that in speaking of ""poll eats"" I am positively not characterizing people who take, publish, answer or read election polls. The taking of polls is a legitimate part of the democratic process. George Gallup, perhaps the best known of political poll takers, is an intelligent, honest, sincere man.",batch8_151.pdf
1940-09-02batch8_156_page0.txt.txt,1940-09-02,Wallace's Brave New World,1940,NA,"Sep 2, 1940","No doubt the utterances of Henry Agard Wallace in the next two months will be governed by the general New Deal strategy-—the strategy of soft-pedaling for the duration of the campaign any hint of new and radical reforms. The watchword is not bold experimentation, but national sacrifice. Presumably, after the election, if all goes well with the New Deal, bold experimentation will come out of hiding again.",batch8_156.pdf
1940-08-26batch8_157_page0.txt.txt,1940-08-26,Mr. Willkie's Acceptance Speech,1940,NA,"Aug 26, 1940","There are two kinds of good speeches. There is the kind that makes listeners say ""What a fine speech!"" and there is the kind that makes them say ""What a fine man!"" The first is the kind that the public has the right to expect of a professional lecturer. The second is the kind that a candidate for public office ought to try to make.",batch8_157.pdf
1940-07-29batch8_161_page0.txt.txt,1940-07-29,"Power, the Great Opiate",1940,NA,"Jul 29, 1940","In Cyrano de Bergerac, it will be remembered, the majestic hero made it explicit that the word ""nose"" should never be mentioned in his presence. It was like that at Chicago last week. Only it was not the nose that was not to be mentioned. It was the third-term tradition. When Representative Ryan tried to bring up the subject for debate and consideration, he was suppressed as promptly as Einstein would have been at the recent meeting of Hitler's Reichstag.",batch8_161.pdf
1940-06-10batch8_168_page0.txt.txt,1940-06-10,Diplomatic Preparedness,1940,NA,"Jun 10, 1940",No one who saw and pondered what went on at the London Economic Conference in 1933 could fail to realize that the economic life of the world was passing through revolutionary readjustments. The traditional means of international credit and exchange were crumbling. Economic life was refusing to follow the lines drawn by the merecantilistic economy of the past century.,batch8_168.pdf
1940-05-06batch8_172_page0.txt.txt,1940-05-06,What the Record Says,1940,NA,"May 6, 1940","With a prize as big as the Republican Presidential nomination at stake, it's small wonder that the fight for it should be hot. There has been no unpleasantness between Taft and Dewey. Nor do the camp followers of either accuse one another of disregarding the amenities. But there is a movement within the Republican party that seriously threatens to injure the party's chances.",batch8_172.pdf
