"","date","year","title","abstract","authors","filename","filepath","index","issn","pages","document_url","find_a_copy"
"2277",1944-04-20,1944,"The Men Around Gov. Dewey Adolf's Party","Gov. Dewey, or anyone else who is nominated by the Republicans, will face an unprecedented job of campaigning. And preparations for a campaign are not made in a day. The policies that are presented in speeches must be thought out.","Moley, Raymond","165507200_1_page0.txt","./moley_lat_txt/165507200_1_page0.txt",165507200,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2278",1944-05-16,1944,"Iceland's Newest Role","On June 17 Iceland, the newest republic, will join the community of nations. The government of this little country, whose people are of the purest Germanic stock, has officially severed its relations with King Christian X of Denmark and...","Moley, Raymond","165505449_1_page0.txt","./moley_lat_txt/165505449_1_page0.txt",165505449,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2279",1944-07-08,1944,"The Governors to Aid Dewey","Candidate Dewey's plan to give the 26 Republican Governors specific responsibility for carrying their own States for the party ticket is an intensely practical idea. It is an expression of the trend of the last two years, by which these Gov-...","Moley, Raymond","165503004_1_page0.txt","./moley_lat_txt/165503004_1_page0.txt",165503004,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2280",1944-05-21,1944,"Is the Law Discarded?","Whenever, in the course of a recent visit to three States. I heard people discuss the aftermath of the Montgomery Ward case, a single conclusion was invariably offered. That, while the merits of the early controversy were confused by the rapidity of...","Moley, Raymond","165501942_1_page0.txt","./moley_lat_txt/165501942_1_page0.txt",165501942,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2281",1944-05-25,1944,"The People Who Strike","Critical decisions which may well determine the nature of industrial relations, if not the Control of government, for years to come are being made every day through votes on strikes and Union organization cast by people who have no permanent...","Moley, Raymond","165500465_1_page0.txt","./moley_lat_txt/165500465_1_page0.txt",165500465,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2282",1944-06-11,1944,"What of the Home Front?","While the Battle of Europe proceeds, a lot of people other than those who are fighting are going to be making history.","Moley, Raymond","165500082_1_page0.txt","./moley_lat_txt/165500082_1_page0.txt",165500082,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2283",1944-04-25,1944,"The Arabian Pipe Dream","Most of the oilmen who care to discuss the Arabian pipe line sponsored by Mr. Ickes make it clear the project is not an economic measure, but a question of international political policy. The presidential reports of the heads of big American oil...","Moley, Raymond","165499490_1_page0.txt","./moley_lat_txt/165499490_1_page0.txt",165499490,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2284",1944-04-27,1944,"Mr. Ickes' Utopian Plan","Harold Ickes, evidently not content with the confusion created by his Arabian pipe dream, has tossed out ahother still more fantastic scheme. War plants, after the war, should be turned over to the men and women in the armed forces, he thinks.","Moley, Raymond","165495519_1_page0.txt","./moley_lat_txt/165495519_1_page0.txt",165495519,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2285",1944-04-22,1944,"Real Story of Wisconsin","The following account of what was behind Mr. Willkie's disaster in Wisconsin is based upon the report of a highly informed and politically sophisticated resident of that State whose story seems to be supported by an analysis of the final figures.","Moley, Raymond","165494586_1_page0.txt","./moley_lat_txt/165494586_1_page0.txt",165494586,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2286",1944-04-30,1944,"Stabilizing the World","The most important thing to know about the proposed $8,000,000,000 stabilization fund is that it is a gesture of great """"moral restraint"""" on the part of the United States. If we accept it, we will be indicating that we are more interested in the long-range...","Moley, Raymond","165481515_1_page0.txt","./moley_lat_txt/165481515_1_page0.txt",165481515,"English","Los Angeles, Calif.","A6","ProQuest Historical Newspapers: Los Angeles Times"
"2287",1944-02-11,1944,"Cost of Living and Unions","In a recent column I suggested that the A.F.L.-C.I.O. attack upon the Department of Labor's cost-of-living index may be the preliminary to a drive for higher wages all around. But it is possible the time for such an effort to succeed has already gone.","Moley, Raymond","165529396_1_page0.txt","./moley_lat_txt/165529396_1_page0.txt",165529396,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2288",1944-03-18,1944,"New Citizens as Voters","Among the many factors which will have a bearing upon the nebulous forecasts of the Presidential election this year is the naturalization of allens. The election may well be decided in the big industrial cities of the Northeast and Middle...","Moley, Raymond","165525816_1_page0.txt","./moley_lat_txt/165525816_1_page0.txt",165525816,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2289",1944-04-02,1944,"The Disturbing 'Fourth Point'","Probably because he did not wish to disturb his allies, Mr. Churchill did not outline in his radio speech the fourth point in Britain's postwar program. But mention of that point, which is to increase British foreign trade, appears in the influential British...","Moley, Raymond","165521924_1_page0.txt","./moley_lat_txt/165521924_1_page0.txt",165521924,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2290",1944-02-03,1944,"Equal Rights' Causes Split","Vice-President Wallace's indorcement of the equal rights amendment has revealed an exceedingly important difference of opinion on the so-called liberal front.","Moley, Raymond","165521650_1_page0.txt","./moley_lat_txt/165521650_1_page0.txt",165521650,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2291",1944-03-09,1944,"The Nazi Gold in Argentina","Revolutions such as have broken out in the Argentine and Uruguay are not the product of patriotic zeal or of official ambition. That sort of thing was possible generations ago. It wasn't in the modern manner. Revolutions, like alien propa-...","Moley, Raymond","165518971_1_page0.txt","./moley_lat_txt/165518971_1_page0.txt",165518971,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2292",1944-03-07,1944,"A 'Liberal' Viewpoint","Arthur D. Whiteside, president of Dun &amp; Bradstreet, Inc., and, until recently, vice-chairman of the War Production Board, has for years been accepted in New Deal circles in Washington as a """"liberal"""" businessman.","Moley, Raymond","165518141_1_page0.txt","./moley_lat_txt/165518141_1_page0.txt",165518141,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2293",1944-03-02,1944,"This Revolt Goes Far Back","When we look beneath the surface of the House vote overriding the President's veto of the tax bill, a grim but inevitable conclusion emerges. Only superficially is this tremendous vote of no confidence the result of recent antagonism be-...","Moley, Raymond","165517451_1_page0.txt","./moley_lat_txt/165517451_1_page0.txt",165517451,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2294",1944-03-05,1944,"What About Negro Vote?","The aging Democratic majority in the House continues to produce by-elections which show an increasing tide against the New Deal. The first day of March brought some more byelection returns in New York State, also news of the death...","Moley, Raymond","165513437_1_page0.txt","./moley_lat_txt/165513437_1_page0.txt",165513437,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2295",1944-02-12,1944,"Naming Nazi Guilty Urged","When Germany surrenders and the United Nations get down to keeping their pledge to punish the individuals who started the war and who, later, violated the laws of war, who will be placed on trial?","Moley, Raymond","165512949_1_page0.txt","./moley_lat_txt/165512949_1_page0.txt",165512949,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2296",1944-02-17,1944,"Finnish Choice a Hard One","There is an old saying in Scandinavian countries that when a joke is told to a Dane, a Swede, a Norwegian and a Finn, the Finn is always the last to catch the point. Perhaps that is hecause living at the top of the world is no joke.","Moley, Raymond","165511869_1_page0.txt","./moley_lat_txt/165511869_1_page0.txt",165511869,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2297",1944-03-14,1944,"The Italian Navy Question","We don't know clearly what the equivalent of a third of the Italian navy means in terms of British and American ships, but Russia apparently is to get some sort of additional naval power. Mr. Churchill was not very Clear, either, as to when and...","Moley, Raymond","165511630_1_page0.txt","./moley_lat_txt/165511630_1_page0.txt",165511630,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2298",1944-03-30,1944,"Al Smith's Firm Stand","While I make it no part of my business to deal in prophecy, here is one for the book. Al Smith will most certainly not support President Roosevelt for a fourth term. Rumors that he would have been going around. These, Gov.","Moley, Raymond","165510433_1_page0.txt","./moley_lat_txt/165510433_1_page0.txt",165510433,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2299",1944-02-01,1944,"New Deal's Yearning","If the Democratic National Committee should be willing to publish the full proceedings of its recent meeting in Washington, the careful reader would draw from it the impression that James A. Farley is the party's indispensable man.","Moley, Raymond","165508427_1_page0.txt","./moley_lat_txt/165508427_1_page0.txt",165508427,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2300",1944-03-16,1944,"Our Outlook on Taxes","For the benefit of those thousands who said last week that even Einstein couldn't fill out the government's tax blank, let it be said that, Einstein didn't. The learned doctor said in an interview at Princeton that he hired a philosopher to fill it out...","Moley, Raymond","165503119_1_page0.txt","./moley_lat_txt/165503119_1_page0.txt",165503119,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2301",1944-01-02,1944,"Employment Found at Peak","Ilint on tIhe \v.t (oast V.111 itli ploy 1m nove than 1941. 'i lhe .-c war will go oil fot' some I(lime. and to ltu.'tida Al t )""""'I1k t--1.1 Iho })'4 'l ,,l, (o ( (le li;' a i ihI to- .)i(lPe allt till hpe fil In .11(h a '. And -c % ho] fo( l. ImIllike talt the - tv of Federal works F'or tile first in many y ear5s all a iati ng otl c Iperv ades the ('orst. States art ra il % v well fixed ith I ii sp' and cities ire hetter off the","Moley, Raymond","165501158_1_page0.txt","./moley_lat_txt/165501158_1_page0.txt",165501158,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2302",1944-01-23,1944,"Some Grounds for Hope","It makes no sense to pretend that the Polish problem and Pravda's rumor do not create A serious strain in United Nations relations. The net effect upon American morale is not good. But since the business of diplomacy in Europe has for...","Moley, Raymond","165497338_1_page0.txt","./moley_lat_txt/165497338_1_page0.txt",165497338,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2303",1944-03-21,1944,"No Comfort for Willkieites","From here on, bits of news will give more substance to speculation about the Republican Candidates for the nomination. For speculation alone is not news, nor are the speeches of candidates, nor the claims of the managers.","Moley, Raymond","165497125_1_page0.txt","./moley_lat_txt/165497125_1_page0.txt",165497125,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2304",1944-01-20,1944,"The Proposed Stock-Pile Idea","This Congress will probably see the birth of no little agitation for the creation of stock piles of raw materials of various sorts, especially of critical metals. A labor cut-backs become more pronounced the demand will increase.","Moley, Raymond","165496429_1_page0.txt","./moley_lat_txt/165496429_1_page0.txt",165496429,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2305",1944-01-25,1944,"On the Subject of 'Spheres'","When issues such as the Polish-Russian dispute come up, we begin to hear renewed talk of spheres of influence. And when ever the words """"sphere of influence"""" are used, the connotation is bad. It is a thumbs-down expression.","Moley, Raymond","165495686_1_page0.txt","./moley_lat_txt/165495686_1_page0.txt",165495686,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2306",1944-01-04,1944,"MacArthur and the Voters","Out here the name of MacArthur crops up in every political conversation. Those who are trying to appraise sentiment as to which Republican is most likely to be nominated put Dewey first and Willkie second.","Moley, Raymond","165494529_1_page0.txt","./moley_lat_txt/165494529_1_page0.txt",165494529,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2307",1944-02-19,1944,"Government by Veto'","We are having in Washington an unusual form of government. It might be called government by veto. Instead of co-operation between the executive and the legislative, we have a premium on conflict. Instead of compromise, we have a series of explo-...","Moley, Raymond","165493587_1_page0.txt","./moley_lat_txt/165493587_1_page0.txt",165493587,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2308",1944-02-16,1944,"Retail Jobs for Veterans?","Before bright hopes are built upon suggestions of increased retail sales as a means of providing new jobs for veterans and warworkers, it may be well to look at a few facts.","Moley, Raymond","165493147_1_page0.txt","./moley_lat_txt/165493147_1_page0.txt",165493147,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2309",1944-02-29,1944,"Veto Row Defines Issue","Some days ago this column suggested that we were having a novel form of government in Washington--government by veto. Since then the tax veto has dramatized this intolerable trend. It was, apparently, the form of the veto that finally...","Moley, Raymond","165493057_1_page0.txt","./moley_lat_txt/165493057_1_page0.txt",165493057,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2310",1944-02-24,1944,"Are We Going to Be Poorer?","Whether we shall, as a nation, be poorer or richer after this war is a question that has been troubling a good many Amdricans. The British, too, have been pondering a statement that Lord Woolton made some weeks ago. The noble lord said:","Moley, Raymond","165492600_1_page0.txt","./moley_lat_txt/165492600_1_page0.txt",165492600,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2311",1944-02-25,1944,"The Outlook in Scandinavia","The political and military importance of getting Finland out of the war is great. Perhaps that is why Russia is willing to pay a considerable price in future guarantees of Finnish independence. At any rate, the elimination of Finland as a combatant...","Moley, Raymond","165492013_1_page0.txt","./moley_lat_txt/165492013_1_page0.txt",165492013,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2312",1944-03-29,1944,"Farley Fight Helps Dewey","The political significance of the move to oust James A. Farley from the chairmanship of the New York State Democratic Committee, initiated by the O'Connell machine in Albany, is of national importance. And while the immediate reaction is...","Moley, Raymond","165491260_1_page0.txt","./moley_lat_txt/165491260_1_page0.txt",165491260,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2313",1944-02-27,1944,"The Real Road to Security","As this column has already suggested, any calculation of our national wealth after the war cannot depend upon static figures of debt, depletion of human and inanimate resources, and the like. Our wealth depends upon the uses we make of our...","Moley, Raymond","165490483_1_page0.txt","./moley_lat_txt/165490483_1_page0.txt",165490483,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2314",1944-01-16,1944,"The President Tries a Punt","Th at the Plresil('let has Inst real control Of C'ongIez'.4C alid . )""""h ir the P'resident call hardly feel hopeful ahout action by Congress flow that the pressure has been ( removed from the lahor supply. In In(lus. trial centers In the Mdidldie West and even on the West Coast, cut- hacks are easing man power strains considerably. 'Ilh major in national servIce n0ow, aside from the strategie ions men- , must ie ItIS effect upon morale. It will make good talking for O.W.l. broadcasts, since recent strikes and threats of strikes have, no , given Goebbels a theme. I-le denies in his speech that he covets the role of Santa Claus. IBut If his new """"rights"""" are to be """"Implemented,"""" Santa Claus he just around the c orner. And he arrives, national service will no doubt freeze him to his job.","Moley, Raymond","165490109_1_page0.txt","./moley_lat_txt/165490109_1_page0.txt",165490109,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2315",1944-03-25,1944,"Europe Trade Outlook Dark","On a background of administration picture writing of the great possibilities of postwar foreign trade, embellished by the dreams of Wallace and the hopes of Hull, the Hon. Jesse Jones has permitted the printed records of his department to im-...","Moley, Raymond","165490072_1_page0.txt","./moley_lat_txt/165490072_1_page0.txt",165490072,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2316",1944-01-27,1944,"Mr. Willkie and Primaries","Wendell L. Willkie's decision not to compete with Gov. Earl Warren in the California Presidential preference primary is pretty good evidence that his group has made another and larger decision. That is the decision to avoid contests in most...","Moley, Raymond","165489322_1_page0.txt","./moley_lat_txt/165489322_1_page0.txt",165489322,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2317",1944-01-19,1944,"Let's Not Be Duped Again","The rumors have it that Hitler, perhaps in the hope of getting better terms from the United States and Great Britain, plans to replace Ribbentrop with Hjalmar Schacht as Foreign Minister. Which suggests once more that one of Germany's not-...","Moley, Raymond","165488715_1_page0.txt","./moley_lat_txt/165488715_1_page0.txt",165488715,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2318",1944-01-29,1944,"Employment Prospects","The enormous gap between the postwar employment demands of labor and government promises, on one hand, and the sober opinions of independent economists on the other, is a matter of first importance. Its implications can shake the care-...","Moley, Raymond","165487285_1_page0.txt","./moley_lat_txt/165487285_1_page0.txt",165487285,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2319",1944-03-23,1944,"The Feudin' in the G.O.P","In the current Wisconsin campaign we are getting a taste of the antagonism between Messrs. Willkie and Dewey which may well continue until the convention.","Moley, Raymond","165487196_1_page0.txt","./moley_lat_txt/165487196_1_page0.txt",165487196,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2320",1944-01-13,1944,"Giving Cheer to Germany","p i iv vsf h I \ I r I Iv Ia k,, 1 for 1!11ii; 111 i 'li ll. -111 1.:w . 1 ,1'..rl 'il.i'e. (;m ' io .1' lThe Germrlan sees coal anm I ronIS as a vi for every of warf;re. 'I'lleI k(ea that oil earl for coal ot even oct ur to hini l It Is too scarce ihl Elriope for other MIian i tuse. No Germanr Wnotlid ever Ibelieve hat. we now r1elease steel for )lr.. : It Is ;rh for him a strike rot trhe Atilerjann ir if- rnr t til rr effet of tir il Ire 'vei in tihe of II i ing 1..","Moley, Raymond","165485843_1_page0.txt","./moley_lat_txt/165485843_1_page0.txt",165485843,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2321",1944-02-10,1944,"World Court Needed Now","The evidence of Japanese barbarism now before us has moved American opinion far down the road to the fearful conclusion that the Asiatic war must be truceless and lawless. But somehow we stop short of that conclusion, not because we feel...","Moley, Raymond","165483707_1_page0.txt","./moley_lat_txt/165483707_1_page0.txt",165483707,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2322",1944-01-08,1944,"The Ticklish Polish Issue","The refusal of Russia to admit that it is in anything which it chooses to call Poland, together with the anxious activities of the Polish governmentin-exde, suggests that once more the eternal """"Polish problem"""" its head up...","Moley, Raymond","165483643_1_page0.txt","./moley_lat_txt/165483643_1_page0.txt",165483643,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2323",1944-02-09,1944,"Trying to Live by Slide Rule","The battle of statistics between the A.F.L., C.I.O. and the Department of Labor on living costs points to a challenge to the whole concept of government by statistics. Last week the labor members of the President's committee on the cost of living pre-...","Moley, Raymond","165482056_1_page0.txt","./moley_lat_txt/165482056_1_page0.txt",165482056,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2324",1944-01-06,1944,"The Coast and the G.O.P","18] i - i'; 41'edl 11po ll c'0n1\el-S""""It - wth t1 lIl(s1x );IjIVl p)u1b) Ii-~ *u1;ul ii ill- 'T11011 and L l') gin N Iial ;a i'' ' H'' :: '. .iu. 1,,: ,'.il IIj&gt; g n1WI friend, Ralph Citk.- 01 tlA Is sched Vie d tI. be the WlV\ikie pre on manager. Cake Is I r(el)et ted and P1oml1111ent law yer fully believes In hil but speaks real 1.~ ;Iy of the piol) in volvi e In his nomination. Ai t); now In Oregon looks like tile State' -e at the convention. Bu there i., strong Dewey considerable MacArthur Her in the State. It may b that thet e wIll be a Dewey o a MaeArthur flate In tile Pres ruce, btt there Is n such plan no0w.","Moley, Raymond","165481444_1_page0.txt","./moley_lat_txt/165481444_1_page0.txt",165481444,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2325",1944-01-12,1944,"Why Did Nazis Slay Munk?","sq)oko % ;Ott (4;1,1l1lll &gt;f11. 'Munlk was nost p to take leave of his wife and five children. Ills hody wa, found .It milles awy. lie had shot thIe head. 'The N a z I a permitted nothing to he In Den- mark about the matter beyond the bare fact of hils death. The of the sinks into the anonymous slime of Naziflom. and liberty-loving attitude the of a """"master race."""" IIn his hest-known drama, -The 'felting Pot,"""" he preached a ho tt t Jewish-OhriIstia mar . Although tills play was written before the XNuremberg , 1- seems to have taken It aS a deliberate attack upon him. Another play, """"The Ideal Ist,"""" might also have upset lilt. lir assurance. It dealt with King Herod and the early Chris. tians.","Moley, Raymond","165474302_1_page0.txt","./moley_lat_txt/165474302_1_page0.txt",165474302,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2326",1943-12-26,1943,"Earl Warren's First Year on Job","Sixteen years ago, writing from Oakland, the author of this article stated that Earl Warren was the best District Attorney in the United States. Warren was new in that job then, just as he is new in the Governorship now. My conclusion after two visits to California this year is that War-...","Moley, Raymond","165501544_1_page0.txt","./moley_lat_txt/165501544_1_page0.txt",165501544,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2327",1943-12-30,1943,"How the West Looks at Future","Some days ago, in discussing Gov. Warren's views, this column pointed out the difference between the East and West coast views of our international obligations after this war. The more I talk with infurmed Californians and Oregonians, the more clearly this distinction appears.","Moley, Raymond","165500762_1_page0.txt","./moley_lat_txt/165500762_1_page0.txt",165500762,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2328",1943-12-11,1943,"The Prospects for Republicans","Alf M. Landon's visit to Washington and New York has brought Republican politics to the first authentic boll in a long time. From here on, the race for the nomination will be something to watch.","Moley, Raymond","165497922_1_page0.txt","./moley_lat_txt/165497922_1_page0.txt",165497922,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2329",1943-11-21,1943,"Quick-Lunch Pay Idea Wins Praise","Whatever may be said of the IckesLewis quick lunch-for-miners agreement, it does contain one important concession to sound principle. It recognizes that increases in wages ought to be based upon more work per man. Of course, it is doubtful if the shortening of the lunch period will produce the amount of addi-...","Moley, Raymond","165497709_1_page0.txt","./moley_lat_txt/165497709_1_page0.txt",165497709,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2330",1943-11-26,1943,"Funny Figures' Used in Food Fray","It would take a cartoon in make clear some of the wizardry behind the figures used by Mr. Bowles and other administration leaders in fighting the Congressional ban on food subsidies.","Moley, Raymond","165495152_1_page0.txt","./moley_lat_txt/165495152_1_page0.txt",165495152,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2331",1943-11-11,1943,"What Future for War Plants?","Unless the war has taught, the people around Mr. Roosevelt a lot about industry their advice about the future use of war plants will be bad. For some of those very advisers once prompted him to make this extremely unwise remark: """"Our industrial plant is built: the problem just now is whether under existing conditions...","Moley, Raymond","165494851_1_page0.txt","./moley_lat_txt/165494851_1_page0.txt",165494851,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2332",1943-12-09,1943,"The Conferences and Their Publicity","Before we come to the question of bad handling of the publicity on the Cairo and Teheran conferences, lot us ask ourselves whether publicity about them was really important at all. The purpose of the conferences was to plan strategy, to agree upon the timing of attacks and, in a preliminary way, to decide what to tell...","Moley, Raymond","165489271_1_page0.txt","./moley_lat_txt/165489271_1_page0.txt",165489271,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2333",1943-10-09,1943,"Petrillo Pushes Power to Limit","To use the biblical expression """"Render unto Caesar the things that are Caesar's"""" in connection with the Petrillo case is not to make a cheap pun on Petrillo's name. It is to recall the fact that Petrillo's agreement with Decca Records, Inc., raises the same question of authority within the nation that the Pharisees raised...","Moley, Raymond","165486637_1_page0.txt","./moley_lat_txt/165486637_1_page0.txt",165486637,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2334",1943-11-09,1943,"A New Realm of 'Magic' Opened","","Moley, Raymond","165483385_1_page0.txt","./moley_lat_txt/165483385_1_page0.txt",165483385,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2335",1943-10-02,1943,"Forced Savings Idea Combated","In the face of the fine public response to the Third War Loan drive, the revival of talk of compulsory savings in various quarters is most regrettable. That idea suggests one of the major features of the decline of liberty under totalitarian Europe. They had a word for it there; they spoke of it as """"blocked"""" money.","Moley, Raymond","165480406_1_page0.txt","./moley_lat_txt/165480406_1_page0.txt",165480406,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2336",1943-10-21,1943,"States Face New 'Invasion'","Even in wartime, the New Deal is intent upon its revolution. In the field of insurance regulation, one of the boldest of invasions of the authority of the States has been going on for more than a year. In this it is easy to see one of the major fourth term issues of 1944.","Moley, Raymond","165479979_1_page0.txt","./moley_lat_txt/165479979_1_page0.txt",165479979,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2337",1943-10-16,1943,"The Criticism of the Senators","President Roosevelt's humor will never make people forget Mark Twain, but he did get off a good one when he was discussing the traveling Senators' criticisms in his press conference. Asked about a report that some of the British in Africa were wearing American uniforms because trousers provided better mosquito pro-...","Moley, Raymond","165478518_1_page0.txt","./moley_lat_txt/165478518_1_page0.txt",165478518,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2338",1943-10-08,1943,"Something Odd in Nazi Retreat?","Since the speed of the Russian westward advance seems a flat contradiction of the Anglo-American official warnings about Germany's capacity to hold out, a flock of rumors persists to the effect that there is something odd about the Nazi retreat. Any such inference is quite unnecessary, for there is plenty of evidence...","Moley, Raymond","165477502_1_page0.txt","./moley_lat_txt/165477502_1_page0.txt",165477502,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2339",1943-12-22,1943,"Hitler's Weak Link in Balkans","The first effects of the Russian-Czechoslovakian treaty will be unmistakable signs of a crack-up among Nazi satellites. Bulgaria will hear careful watching. It is reported that peace feelers have already been made and rejected but that will not deter Bulgars in their efforts to extricate themselves from the...","Moley, Raymond","165477364_1_page0.txt","./moley_lat_txt/165477364_1_page0.txt",165477364,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2340",1943-11-04,1943,"Premium Wage System Advocated","It is time despite politics and palaver, to recognize that the European mass and class labor standards which have risen in America have failed in this, the greatest of all production crises. This country was built upon the principle that there were no classes in society. A man bad his labor and his courage.","Moley, Raymond","165477169_1_page0.txt","./moley_lat_txt/165477169_1_page0.txt",165477169,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2341",1943-12-02,1943,"An Age Limit in Congress Jobs?","If the Replublican plarty wants to present a refreshing new order of things in government, it might well include a pledge io streamline Congress. Our national legislature in A good one, It is a firm bulwark against the trend of autocracy that has swept other countries. But it needs some vital ropairs.","Moley, Raymond","165476562_1_page0.txt","./moley_lat_txt/165476562_1_page0.txt",165476562,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2342",1943-10-19,1943,"World Police Idea Challenged","The new resolution on international cooperation prepared by Senator Connally's Foreign Relations subcommittee is so neatly packaged that its salient paragraph deserves full attention. It says; """"That the United States, acting Through its constitutional processes, join with free and sovereign nations in the establishment and...","Moley, Raymond","165476395_1_page0.txt","./moley_lat_txt/165476395_1_page0.txt",165476395,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
"2343",1943-12-28,1943,"Hitler Endangered in 'Glass House'","The Balkans are like a multiple dwelling with paper walls. """"Trouble in one apartment is heard all over the house, and a match dropped here causes an exodus there and everywhere. When Sofia was bombed recently, riots broke out before the houses of the Quislings in Bratislava, three countries up the street, and it is...","Moley, Raymond","165475371_1_page0.txt","./moley_lat_txt/165475371_1_page0.txt",165475371,"English","Los Angeles, Calif.","A4","ProQuest Historical Newspapers: Los Angeles Times"
